GEOID10,Date,n,severity,median
29095002200,2010-06-13,0,NA,NA
29095002300,2010-06-13,0,NA,NA
29095003400,2010-06-13,0,NA,NA
29095005700,2010-06-13,0,NA,NA
29095005801,2010-06-13,0,NA,NA
29095016400,2010-06-13,0,NA,NA
29095016600,2010-06-13,0,NA,NA
29095016700,2010-06-13,0,NA,NA
29095017800,2010-06-13,0,NA,NA
29095016800,2010-06-13,0,NA,NA
29095016900,2010-06-13,0,NA,NA
29095000300,2010-06-14,0,NA,NA
29095001000,2010-06-14,0,NA,NA
29095001100,2010-06-14,0,NA,NA
29095001800,2010-06-14,0,NA,NA
29095003700,2010-06-14,0,NA,NA
29095003800,2010-06-14,0,NA,NA
29095004300,2010-06-14,0,NA,NA
29095004400,2010-06-14,0,NA,NA
29095004600,2010-06-14,0,NA,NA
29095005100,2010-06-14,0,NA,NA
29095005200,2010-06-14,0,NA,NA
29095005300,2010-06-14,0,NA,NA
29095005400,2010-06-14,0,NA,NA
29095005500,2010-06-14,0,NA,NA
29095005601,2010-06-14,0,NA,NA
29095005602,2010-06-14,0,NA,NA
29095006000,2010-06-14,0,NA,NA
29095006100,2010-06-14,2,1,NA
29095006300,2010-06-14,0,NA,NA
29095006500,2010-06-14,0,NA,NA
29095006600,2010-06-14,0,NA,NA
29095006700,2010-06-14,0,NA,NA
29095006900,2010-06-14,0,NA,NA
29095007100,2010-06-14,0,NA,NA
29095007300,2010-06-14,0,NA,NA
29095015300,2010-06-14,0,NA,NA
29095015200,2010-06-14,0,NA,NA
29095015400,2010-06-14,0,NA,NA
29095015900,2010-06-14,0,NA,NA
29095015700,2010-06-14,0,NA,NA
29095000600,2010-06-14,0,NA,NA
29095000700,2010-06-14,0,NA,NA
29095000800,2010-06-14,0,NA,NA
29095000900,2010-06-14,0,NA,NA
29095015800,2010-06-14,0,NA,NA
29095016000,2010-06-14,0,NA,NA
29095016500,2010-06-14,0,NA,NA
29095016100,2010-06-14,0,NA,NA
29095016200,2010-06-14,0,NA,NA
29095017100,2010-06-14,0,NA,NA
29095001900,2010-06-14,0,NA,NA
29095002200,2010-06-14,1,1,NA
29095002300,2010-06-14,0,NA,NA
29095003400,2010-06-14,0,NA,NA
29095005700,2010-06-14,0,NA,NA
29095005801,2010-06-14,0,NA,NA
29095016400,2010-06-14,0,NA,NA
29095016600,2010-06-14,0,NA,NA
29095016700,2010-06-14,0,NA,NA
29095017800,2010-06-14,0,NA,NA
29095016800,2010-06-14,1,1,NA
29095016900,2010-06-14,0,NA,NA
29095000300,2010-06-15,0,NA,NA
29095001000,2010-06-15,0,NA,NA
29095001100,2010-06-15,0,NA,NA
29095001800,2010-06-15,0,NA,NA
29095003700,2010-06-15,0,NA,NA
29095003800,2010-06-15,0,NA,NA
29095004300,2010-06-15,0,NA,NA
29095004400,2010-06-15,0,NA,NA
29095004600,2010-06-15,0,NA,NA
29095005100,2010-06-15,0,NA,NA
29095005200,2010-06-15,0,NA,NA
29095005300,2010-06-15,0,NA,NA
29095005400,2010-06-15,0,NA,NA
29095005500,2010-06-15,0,NA,NA
29095005601,2010-06-15,0,NA,NA
29095005602,2010-06-15,0,NA,NA
29095006000,2010-06-15,0,NA,NA
29095006100,2010-06-15,1,1,NA
29095006300,2010-06-15,0,NA,NA
29095006500,2010-06-15,0,NA,NA
29095006600,2010-06-15,0,NA,NA
29095006700,2010-06-15,0,NA,NA
29095006900,2010-06-15,0,NA,NA
29095007100,2010-06-15,0,NA,NA
29095007300,2010-06-15,0,NA,NA
29095015300,2010-06-15,0,NA,NA
29095015200,2010-06-15,0,NA,NA
29095015400,2010-06-15,1,1,NA
29095015900,2010-06-15,0,NA,NA
29095015700,2010-06-15,0,NA,NA
29095000600,2010-06-15,0,NA,NA
29095000700,2010-06-15,1,1,NA
29095000800,2010-06-15,0,NA,NA
29095000900,2010-06-15,1,1,NA
29095015800,2010-06-15,0,NA,NA
29095016000,2010-06-15,0,NA,NA
29095016500,2010-06-15,0,NA,NA
29095016100,2010-06-15,0,NA,NA
29095016200,2010-06-15,0,NA,NA
29095017100,2010-06-15,0,NA,NA
29095001900,2010-06-15,0,NA,NA
29095002200,2010-06-15,0,NA,NA
29095002300,2010-06-15,0,NA,NA
29095003400,2010-06-15,0,NA,NA
29095005700,2010-06-15,0,NA,NA
29095005801,2010-06-15,0,NA,NA
29095016400,2010-06-15,0,NA,NA
29095016600,2010-06-15,1,1,NA
29095016700,2010-06-15,0,NA,NA
29095017800,2010-06-15,0,NA,NA
29095016800,2010-06-15,0,NA,NA
29095016900,2010-06-15,0,NA,NA
29095000300,2010-06-16,0,NA,30.150000000000034
29095001000,2010-06-16,0,NA,32.110000000000014
29095001100,2010-06-16,0,NA,28.230000000000018
29095001800,2010-06-16,0,NA,32.53000000000003
29095003700,2010-06-16,0,NA,36.97000000000003
29095003800,2010-06-16,0,NA,30.670000000000016
29095004300,2010-06-16,0,NA,37.170000000000016
29095004400,2010-06-16,0,NA,31.950000000000045
29095004600,2010-06-16,0,NA,32.170000000000016
29095005100,2010-06-16,0,NA,37.710000000000036
29095005200,2010-06-16,0,NA,35.85000000000002
29095005300,2010-06-16,0,NA,37.27000000000004
29095005400,2010-06-16,1,1,36.53000000000003
29095005500,2010-06-16,1,1,37.31
29095005601,2010-06-16,0,NA,33.47000000000003
29095005602,2010-06-16,0,NA,36.150000000000034
29095006000,2010-06-16,0,NA,35.110000000000014
29095006100,2010-06-16,0,NA,35.27000000000004
29095006300,2010-06-16,0,NA,36.55000000000001
29095006500,2010-06-16,0,NA,37.01000000000005
29095006600,2010-06-16,0,NA,38.110000000000014
29095006700,2010-06-16,0,NA,38.110000000000014
29095006900,2010-06-16,0,NA,36.190000000000055
29095007100,2010-06-16,0,NA,34.43000000000001
29095007300,2010-06-16,0,NA,35.910000000000025
29095015300,2010-06-16,0,NA,32.51000000000005
29095015200,2010-06-16,0,NA,32.51000000000005
29095015400,2010-06-16,0,NA,33.53000000000003
29095015900,2010-06-16,0,NA,33.53000000000003
29095015700,2010-06-16,0,NA,29.27000000000004
29095000600,2010-06-16,1,1,36.910000000000025
29095000700,2010-06-16,0,NA,36.07000000000005
29095000800,2010-06-16,0,NA,35.99000000000001
29095000900,2010-06-16,0,NA,34.450000000000045
29095015800,2010-06-16,0,NA,37.27000000000004
29095016000,2010-06-16,0,NA,36.97000000000003
29095016500,2010-06-16,0,NA,30.670000000000016
29095016100,2010-06-16,0,NA,38.370000000000005
29095016200,2010-06-16,1,1,38.09000000000003
29095017100,2010-06-16,0,NA,32.150000000000034
29095001900,2010-06-16,0,NA,34.35000000000002
29095002200,2010-06-16,0,NA,34.650000000000034
29095002300,2010-06-16,0,NA,35.33000000000004
29095003400,2010-06-16,0,NA,35.75000000000006
29095005700,2010-06-16,0,NA,36.09000000000003
29095005801,2010-06-16,0,NA,34.35000000000002
29095016400,2010-06-16,0,NA,35.650000000000034
29095016600,2010-06-16,0,NA,38.09000000000003
29095016700,2010-06-16,0,NA,35.73000000000002
29095017800,2010-06-16,0,NA,35.85000000000002
29095016800,2010-06-16,0,NA,35.73000000000002
29095016900,2010-06-16,0,NA,36.55000000000001
29095000300,2010-06-17,0,NA,32.610000000000014
29095001000,2010-06-17,0,NA,NA
29095001100,2010-06-17,0,NA,34.450000000000045
29095001800,2010-06-17,0,NA,NA
29095003700,2010-06-17,0,NA,NA
29095003800,2010-06-17,0,NA,NA
29095004300,2010-06-17,0,NA,34.93000000000001
29095004400,2010-06-17,0,NA,34.93000000000001
29095004600,2010-06-17,0,NA,31.510000000000048
29095005100,2010-06-17,0,NA,NA
29095005200,2010-06-17,0,NA,NA
29095005300,2010-06-17,0,NA,NA
29095005400,2010-06-17,0,NA,NA
29095005500,2010-06-17,0,NA,NA
29095005601,2010-06-17,0,NA,NA
29095005602,2010-06-17,1,1,NA
29095006000,2010-06-17,0,NA,NA
29095006100,2010-06-17,1,1,NA
29095006300,2010-06-17,0,NA,NA
29095006500,2010-06-17,0,NA,NA
29095006600,2010-06-17,0,NA,NA
29095006700,2010-06-17,0,NA,NA
29095006900,2010-06-17,0,NA,NA
29095007100,2010-06-17,0,NA,30.77000000000004
29095007300,2010-06-17,0,NA,NA
29095015300,2010-06-17,1,1,34.05000000000001
29095015200,2010-06-17,0,NA,33.690000000000055
29095015400,2010-06-17,0,NA,NA
29095015900,2010-06-17,0,NA,33.93000000000001
29095015700,2010-06-17,0,NA,33.93000000000001
29095000600,2010-06-17,0,NA,NA
29095000700,2010-06-17,0,NA,NA
29095000800,2010-06-17,0,NA,NA
29095000900,2010-06-17,0,NA,NA
29095015800,2010-06-17,0,NA,35.89000000000004
29095016000,2010-06-17,0,NA,NA
29095016500,2010-06-17,0,NA,NA
29095016100,2010-06-17,1,1,NA
29095016200,2010-06-17,0,NA,NA
29095017100,2010-06-17,0,NA,NA
29095001900,2010-06-17,0,NA,NA
29095002200,2010-06-17,0,NA,NA
29095002300,2010-06-17,0,NA,NA
29095003400,2010-06-17,0,NA,NA
29095005700,2010-06-17,0,NA,NA
29095005801,2010-06-17,0,NA,NA
29095016400,2010-06-17,0,NA,NA
29095016600,2010-06-17,0,NA,NA
29095016700,2010-06-17,0,NA,33.450000000000045
29095017800,2010-06-17,0,NA,33.79000000000002
29095016800,2010-06-17,0,NA,31.03000000000003
29095016900,2010-06-17,0,NA,NA
29095000300,2010-06-18,0,NA,32.89000000000004
29095001000,2010-06-18,0,NA,33.75000000000006
29095001100,2010-06-18,0,NA,33.85000000000002
29095001800,2010-06-18,0,NA,35.170000000000016
29095003700,2010-06-18,0,NA,35.53000000000003
29095003800,2010-06-18,0,NA,34.35000000000002
29095004300,2010-06-18,1,1,34.89000000000004
29095004400,2010-06-18,0,NA,34.27000000000004
29095004600,2010-06-18,0,NA,32.89000000000004
29095005100,2010-06-18,0,NA,34.63000000000005
29095005200,2010-06-18,0,NA,34.47000000000003
29095005300,2010-06-18,0,NA,34.31
29095005400,2010-06-18,0,NA,34.53000000000003
29095005500,2010-06-18,0,NA,34.110000000000014
29095005601,2010-06-18,0,NA,34.170000000000016
29095005602,2010-06-18,0,NA,34.05000000000001
29095006000,2010-06-18,0,NA,33.450000000000045
29095006100,2010-06-18,0,NA,33.870000000000005
29095006300,2010-06-18,0,NA,34.07000000000005
29095006500,2010-06-18,0,NA,34.150000000000034
29095006600,2010-06-18,0,NA,34.43000000000001
29095006700,2010-06-18,0,NA,34.43000000000001
29095006900,2010-06-18,0,NA,34.35000000000002
29095007100,2010-06-18,0,NA,33.610000000000014
29095007300,2010-06-18,0,NA,33.79000000000002
29095015300,2010-06-18,0,NA,34.13000000000005
29095015200,2010-06-18,0,NA,33.85000000000002
29095015400,2010-06-18,0,NA,35.410000000000025
29095015900,2010-06-18,0,NA,35.73000000000002
29095015700,2010-06-18,0,NA,35.690000000000055
29095000600,2010-06-18,0,NA,34.43000000000001
29095000700,2010-06-18,0,NA,34.43000000000001
29095000800,2010-06-18,0,NA,34.210000000000036
29095000900,2010-06-18,0,NA,33.75000000000006
29095015800,2010-06-18,0,NA,35.97000000000003
29095016000,2010-06-18,0,NA,35.57000000000005
29095016500,2010-06-18,0,NA,34.190000000000055
29095016100,2010-06-18,0,NA,35.870000000000005
29095016200,2010-06-18,0,NA,34.89000000000004
29095017100,2010-06-18,0,NA,32.99000000000001
29095001900,2010-06-18,0,NA,34.55000000000001
29095002200,2010-06-18,0,NA,34.47000000000003
29095002300,2010-06-18,0,NA,34.650000000000034
29095003400,2010-06-18,1,1,33.83000000000004
29095005700,2010-06-18,0,NA,34.01000000000005
29095005801,2010-06-18,0,NA,33.59000000000003
29095016400,2010-06-18,0,NA,33.83000000000004
29095016600,2010-06-18,0,NA,34.370000000000005
29095016700,2010-06-18,0,NA,33.93000000000001
29095017800,2010-06-18,0,NA,33.93000000000001
29095016800,2010-06-18,0,NA,34.35000000000002
29095016900,2010-06-18,0,NA,34.07000000000005
29095000300,2010-06-19,0,NA,NA
29095001000,2010-06-19,0,NA,NA
29095001100,2010-06-19,0,NA,NA
29095001800,2010-06-19,0,NA,NA
29095003700,2010-06-19,0,NA,NA
29095003800,2010-06-19,0,NA,NA
29095004300,2010-06-19,0,NA,NA
29095004400,2010-06-19,0,NA,NA
29095004600,2010-06-19,0,NA,NA
29095005100,2010-06-19,0,NA,NA
29095005200,2010-06-19,0,NA,NA
29095005300,2010-06-19,0,NA,NA
29095005400,2010-06-19,0,NA,NA
29095005500,2010-06-19,0,NA,NA
29095005601,2010-06-19,0,NA,NA
29095005602,2010-06-19,0,NA,NA
29095006000,2010-06-19,0,NA,NA
29095006100,2010-06-19,0,NA,NA
29095006300,2010-06-19,0,NA,NA
29095006500,2010-06-19,0,NA,NA
29095006600,2010-06-19,0,NA,NA
29095006700,2010-06-19,0,NA,NA
29095006900,2010-06-19,0,NA,NA
29095007100,2010-06-19,0,NA,NA
29095007300,2010-06-19,0,NA,NA
29095015300,2010-06-19,0,NA,NA
29095015200,2010-06-19,0,NA,NA
29095015400,2010-06-19,0,NA,NA
29095015900,2010-06-19,0,NA,NA
29095015700,2010-06-19,0,NA,NA
29095000600,2010-06-19,0,NA,NA
29095000700,2010-06-19,0,NA,NA
29095000800,2010-06-19,0,NA,NA
29095000900,2010-06-19,0,NA,NA
29095015800,2010-06-19,0,NA,NA
29095016000,2010-06-19,0,NA,NA
29095016500,2010-06-19,0,NA,NA
29095016100,2010-06-19,0,NA,NA
29095016200,2010-06-19,0,NA,NA
29095017100,2010-06-19,0,NA,NA
29095001900,2010-06-19,0,NA,NA
29095002200,2010-06-19,0,NA,NA
29095002300,2010-06-19,0,NA,NA
29095003400,2010-06-19,0,NA,NA
29095005700,2010-06-19,0,NA,NA
29095005801,2010-06-19,0,NA,NA
29095016400,2010-06-19,0,NA,NA
29095016600,2010-06-19,0,NA,NA
29095016700,2010-06-19,0,NA,NA
29095017800,2010-06-19,0,NA,NA
29095016800,2010-06-19,0,NA,NA
29095016900,2010-06-19,0,NA,NA
29095000300,2010-06-20,0,NA,28.610000000000014
29095001000,2010-06-20,0,NA,28.610000000000014
29095001100,2010-06-20,0,NA,28.930000000000007
29095001800,2010-06-20,0,NA,28.810000000000002
29095003700,2010-06-20,0,NA,29.450000000000045
29095003800,2010-06-20,0,NA,29.150000000000034
29095004300,2010-06-20,0,NA,29.690000000000055
29095004400,2010-06-20,0,NA,NA
29095004600,2010-06-20,0,NA,27.03000000000003
29095005100,2010-06-20,0,NA,NA
29095005200,2010-06-20,0,NA,NA
29095005300,2010-06-20,0,NA,NA
29095005400,2010-06-20,0,NA,NA
29095005500,2010-06-20,0,NA,NA
29095005601,2010-06-20,0,NA,NA
29095005602,2010-06-20,0,NA,NA
29095006000,2010-06-20,0,NA,NA
29095006100,2010-06-20,0,NA,NA
29095006300,2010-06-20,0,NA,26.79000000000002
29095006500,2010-06-20,0,NA,NA
29095006600,2010-06-20,0,NA,26.79000000000002
29095006700,2010-06-20,0,NA,NA
29095006900,2010-06-20,0,NA,26.190000000000055
29095007100,2010-06-20,0,NA,26.190000000000055
29095007300,2010-06-20,0,NA,26.310000000000002
29095015300,2010-06-20,0,NA,28.390000000000043
29095015200,2010-06-20,0,NA,28.390000000000043
29095015400,2010-06-20,0,NA,29.170000000000016
29095015900,2010-06-20,0,NA,29.55000000000001
29095015700,2010-06-20,0,NA,29.690000000000055
29095000600,2010-06-20,0,NA,29.33000000000004
29095000700,2010-06-20,0,NA,29.33000000000004
29095000800,2010-06-20,0,NA,29.33000000000004
29095000900,2010-06-20,0,NA,28.77000000000004
29095015800,2010-06-20,0,NA,29.690000000000055
29095016000,2010-06-20,0,NA,29.450000000000045
29095016500,2010-06-20,0,NA,29.150000000000034
29095016100,2010-06-20,0,NA,29.690000000000055
29095016200,2010-06-20,0,NA,29.690000000000055
29095017100,2010-06-20,0,NA,26.650000000000034
29095001900,2010-06-20,0,NA,29.33000000000004
29095002200,2010-06-20,0,NA,29.250000000000057
29095002300,2010-06-20,0,NA,29.210000000000036
29095003400,2010-06-20,0,NA,29.150000000000034
29095005700,2010-06-20,0,NA,26.650000000000034
29095005801,2010-06-20,0,NA,26.650000000000034
29095016400,2010-06-20,0,NA,29.150000000000034
29095016600,2010-06-20,0,NA,29.690000000000055
29095016700,2010-06-20,0,NA,NA
29095017800,2010-06-20,0,NA,NA
29095016800,2010-06-20,0,NA,26.190000000000055
29095016900,2010-06-20,0,NA,NA
29095000300,2010-06-21,0,NA,NA
29095001000,2010-06-21,0,NA,NA
29095001100,2010-06-21,0,NA,NA
29095001800,2010-06-21,0,NA,NA
29095003700,2010-06-21,1,1,NA
29095003800,2010-06-21,0,NA,NA
29095004300,2010-06-21,0,NA,NA
29095004400,2010-06-21,0,NA,NA
29095004600,2010-06-21,0,NA,NA
29095005100,2010-06-21,0,NA,NA
29095005200,2010-06-21,0,NA,NA
29095005300,2010-06-21,0,NA,NA
29095005400,2010-06-21,0,NA,NA
29095005500,2010-06-21,0,NA,NA
29095005601,2010-06-21,0,NA,NA
29095005602,2010-06-21,0,NA,NA
29095006000,2010-06-21,0,NA,NA
29095006100,2010-06-21,0,NA,NA
29095006300,2010-06-21,0,NA,NA
29095006500,2010-06-21,0,NA,NA
29095006600,2010-06-21,0,NA,NA
29095006700,2010-06-21,0,NA,NA
29095006900,2010-06-21,0,NA,NA
29095007100,2010-06-21,0,NA,NA
29095007300,2010-06-21,0,NA,NA
29095015300,2010-06-21,0,NA,NA
29095015200,2010-06-21,0,NA,NA
29095015400,2010-06-21,0,NA,NA
29095015900,2010-06-21,0,NA,NA
29095015700,2010-06-21,0,NA,NA
29095000600,2010-06-21,0,NA,NA
29095000700,2010-06-21,0,NA,NA
29095000800,2010-06-21,0,NA,NA
29095000900,2010-06-21,0,NA,NA
29095015800,2010-06-21,0,NA,NA
29095016000,2010-06-21,0,NA,NA
29095016500,2010-06-21,0,NA,NA
29095016100,2010-06-21,0,NA,NA
29095016200,2010-06-21,0,NA,NA
29095017100,2010-06-21,0,NA,NA
29095001900,2010-06-21,0,NA,NA
29095002200,2010-06-21,0,NA,NA
29095002300,2010-06-21,0,NA,NA
29095003400,2010-06-21,0,NA,NA
29095005700,2010-06-21,0,NA,NA
29095005801,2010-06-21,0,NA,NA
29095016400,2010-06-21,0,NA,NA
29095016600,2010-06-21,0,NA,NA
29095016700,2010-06-21,0,NA,NA
29095017800,2010-06-21,0,NA,NA
29095016800,2010-06-21,0,NA,NA
29095016900,2010-06-21,0,NA,NA
29095000300,2010-06-22,0,NA,37.25000000000006
29095001000,2010-06-22,0,NA,37.57000000000005
29095001100,2010-06-22,0,NA,36.81
29095001800,2010-06-22,0,NA,38.410000000000025
29095003700,2010-06-22,0,NA,38.07000000000005
29095003800,2010-06-22,0,NA,38.07000000000005
29095004300,2010-06-22,1,1,38.55000000000001
29095004400,2010-06-22,0,NA,38.57000000000005
29095004600,2010-06-22,0,NA,36.27000000000004
29095005100,2010-06-22,0,NA,36.97000000000003
29095005200,2010-06-22,0,NA,37.79000000000002
29095005300,2010-06-22,0,NA,36.93000000000001
29095005400,2010-06-22,1,1,37.97000000000003
29095005500,2010-06-22,0,NA,36.89000000000004
29095005601,2010-06-22,0,NA,38.07000000000005
29095005602,2010-06-22,1,1,36.89000000000004
29095006000,2010-06-22,0,NA,36.89000000000004
29095006100,2010-06-22,1,1,36.89000000000004
29095006300,2010-06-22,0,NA,37.05000000000001
29095006500,2010-06-22,0,NA,37.05000000000001
29095006600,2010-06-22,0,NA,37.05000000000001
29095006700,2010-06-22,0,NA,37.05000000000001
29095006900,2010-06-22,0,NA,36.150000000000034
29095007100,2010-06-22,0,NA,35.370000000000005
29095007300,2010-06-22,0,NA,37.05000000000001
29095015300,2010-06-22,0,NA,38.47000000000003
29095015200,2010-06-22,0,NA,36.99000000000001
29095015400,2010-06-22,0,NA,37.75000000000006
29095015900,2010-06-22,0,NA,36.99000000000001
29095015700,2010-06-22,0,NA,36.99000000000001
29095000600,2010-06-22,0,NA,36.85000000000002
29095000700,2010-06-22,0,NA,36.85000000000002
29095000800,2010-06-22,0,NA,36.99000000000001
29095000900,2010-06-22,0,NA,37.09000000000003
29095015800,2010-06-22,0,NA,38.57000000000005
29095016000,2010-06-22,0,NA,38.410000000000025
29095016500,2010-06-22,0,NA,38.07000000000005
29095016100,2010-06-22,0,NA,38.410000000000025
29095016200,2010-06-22,0,NA,38.07000000000005
29095017100,2010-06-22,0,NA,NA
29095001900,2010-06-22,0,NA,38.170000000000016
29095002200,2010-06-22,0,NA,38.410000000000025
29095002300,2010-06-22,0,NA,38.410000000000025
29095003400,2010-06-22,1,1,NA
29095005700,2010-06-22,0,NA,38.07000000000005
29095005801,2010-06-22,0,NA,NA
29095016400,2010-06-22,0,NA,NA
29095016600,2010-06-22,0,NA,38.07000000000005
29095016700,2010-06-22,0,NA,36.81
29095017800,2010-06-22,0,NA,37.33000000000004
29095016800,2010-06-22,0,NA,35.73000000000002
29095016900,2010-06-22,2,1,37.03000000000003
29095000300,2010-06-23,0,NA,37.77000000000004
29095001000,2010-06-23,0,NA,38.25000000000006
29095001100,2010-06-23,0,NA,37.690000000000055
29095001800,2010-06-23,0,NA,40.59000000000003
29095003700,2010-06-23,0,NA,38.83000000000004
29095003800,2010-06-23,2,1,37.79000000000002
29095004300,2010-06-23,0,NA,38.870000000000005
29095004400,2010-06-23,0,NA,38.190000000000055
29095004600,2010-06-23,0,NA,36.950000000000045
29095005100,2010-06-23,0,NA,40.39000000000004
29095005200,2010-06-23,0,NA,38.670000000000016
29095005300,2010-06-23,0,NA,39.51000000000005
29095005400,2010-06-23,1,1,39.29000000000002
29095005500,2010-06-23,0,NA,38.29000000000002
29095005601,2010-06-23,0,NA,38.05000000000001
29095005602,2010-06-23,0,NA,37.83000000000004
29095006000,2010-06-23,0,NA,37.57000000000005
29095006100,2010-06-23,0,NA,37.85000000000002
29095006300,2010-06-23,0,NA,38.49000000000001
29095006500,2010-06-23,0,NA,38.77000000000004
29095006600,2010-06-23,0,NA,40.75000000000006
29095006700,2010-06-23,0,NA,40.75000000000006
29095006900,2010-06-23,0,NA,39.410000000000025
29095007100,2010-06-23,0,NA,37.73000000000002
29095007300,2010-06-23,0,NA,37.93000000000001
29095015300,2010-06-23,0,NA,38.170000000000016
29095015200,2010-06-23,0,NA,37.870000000000005
29095015400,2010-06-23,0,NA,41.670000000000016
29095015900,2010-06-23,0,NA,40.47000000000003
29095015700,2010-06-23,0,NA,38.77000000000004
29095000600,2010-06-23,0,NA,38.650000000000034
29095000700,2010-06-23,0,NA,38.55000000000001
29095000800,2010-06-23,0,NA,37.79000000000002
29095000900,2010-06-23,0,NA,37.77000000000004
29095015800,2010-06-23,0,NA,39.99000000000001
29095016000,2010-06-23,0,NA,39.59000000000003
29095016500,2010-06-23,0,NA,37.53000000000003
29095016100,2010-06-23,0,NA,40.63000000000005
29095016200,2010-06-23,0,NA,38.870000000000005
29095017100,2010-06-23,0,NA,36.43000000000001
29095001900,2010-06-23,0,NA,39.09000000000003
29095002200,2010-06-23,0,NA,38.49000000000001
29095002300,2010-06-23,0,NA,38.89000000000004
29095003400,2010-06-23,0,NA,37.03000000000003
29095005700,2010-06-23,0,NA,37.670000000000016
29095005801,2010-06-23,0,NA,37.07000000000005
29095016400,2010-06-23,1,1,37.23000000000002
29095016600,2010-06-23,0,NA,38.49000000000001
29095016700,2010-06-23,0,NA,37.89000000000004
29095017800,2010-06-23,0,NA,37.89000000000004
29095016800,2010-06-23,0,NA,39.150000000000034
29095016900,2010-06-23,1,1,38.35000000000002
29095000300,2010-06-24,0,NA,35.210000000000036
29095001000,2010-06-24,0,NA,35.410000000000025
29095001100,2010-06-24,0,NA,38.53000000000003
29095001800,2010-06-24,1,1,37.210000000000036
29095003700,2010-06-24,0,NA,37.43000000000001
29095003800,2010-06-24,1,1,37.210000000000036
29095004300,2010-06-24,0,NA,37.89000000000004
29095004400,2010-06-24,0,NA,38.650000000000034
29095004600,2010-06-24,0,NA,34.57000000000005
29095005100,2010-06-24,0,NA,35.950000000000045
29095005200,2010-06-24,0,NA,37.39000000000004
29095005300,2010-06-24,0,NA,36.410000000000025
29095005400,2010-06-24,0,NA,37.43000000000001
29095005500,2010-06-24,0,NA,36.47000000000003
29095005601,2010-06-24,0,NA,37.01000000000005
29095005602,2010-06-24,0,NA,35.89000000000004
29095006000,2010-06-24,0,NA,34.73000000000002
29095006100,2010-06-24,0,NA,34.650000000000034
29095006300,2010-06-24,0,NA,35.950000000000045
29095006500,2010-06-24,0,NA,36.07000000000005
29095006600,2010-06-24,0,NA,34.690000000000055
29095006700,2010-06-24,0,NA,34.690000000000055
29095006900,2010-06-24,0,NA,33.150000000000034
29095007100,2010-06-24,0,NA,33.07000000000005
29095007300,2010-06-24,0,NA,31.53000000000003
29095015300,2010-06-24,1,1,38.170000000000016
29095015200,2010-06-24,0,NA,35.73000000000002
29095015400,2010-06-24,0,NA,38.23000000000002
29095015900,2010-06-24,0,NA,39.370000000000005
29095015700,2010-06-24,0,NA,38.59000000000003
29095000600,2010-06-24,1,1,36.43000000000001
29095000700,2010-06-24,0,NA,35.97000000000003
29095000800,2010-06-24,0,NA,35.27000000000004
29095000900,2010-06-24,0,NA,35.39000000000004
29095015800,2010-06-24,0,NA,38.53000000000003
29095016000,2010-06-24,0,NA,38.89000000000004
29095016500,2010-06-24,0,NA,36.190000000000055
29095016100,2010-06-24,0,NA,39.33000000000004
29095016200,2010-06-24,0,NA,37.47000000000003
29095017100,2010-06-24,0,NA,34.110000000000014
29095001900,2010-06-24,2,1,36.35000000000002
29095002200,2010-06-24,0,NA,37.29000000000002
29095002300,2010-06-24,0,NA,37.440000000000026
29095003400,2010-06-24,0,NA,35.13000000000005
