"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","FMTM","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-06","4.6",,,," 1344","2.8",,"0.0","0.0",,"22.2","17.8",,,"  140","  150","9.8","13.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-07","2.6",,,," 1500","1.8",,"0.0","0.0",,"18.3","8.9",,,"  340","  340","7.6","12.5","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-08","2.1",,,," 1533","0.0",,"0.0","0.0",,"23.3","7.2",,,"  200","  190","6.3","8.1","    1","    1",,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-09","2.5",,,," 0949","0.0",,"0.0","0.0",,"25.0","11.1",,,"   80","  110","6.7","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-10","3.9",,,," 1038","0.0",,"0.0","0.0",,"23.9","13.9",,,"  180","  190","8.9","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-11","3.5",,,," 2253","0.0",,"0.0","0.0",,"26.7","13.9",,,"  150","  150","7.6","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-12","4.7",,,," 1342","0.0",,"0.0","0.0",,"23.3","19.4",,,"  190","  170","9.4","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-13","4.3",,,," 0730","6.9",,"0.0","0.0",,"21.7","10.6",,,"  170","  170","8.1","11.6","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-14","2.9",,,," 1541","2.8",,"0.0","0.0",,"14.4","11.1",,,"   70","   90","5.8","6.7",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-15","3.0",,,," 1457","9.4",,"0.0","0.0",,"14.4","7.8",,,"  330","  330","6.7","9.8","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-16","1.1",,,," 1300","0.0",,"0.0","0.0",,"17.2","4.4",,,"   10","   20","4.0","5.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-17","1.7",,,," 1356","3.6",,"0.0","0.0",,"16.7","5.0",,,"  230","  250","6.3","7.6",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-18","2.0",,,," 2022","0.0",,"0.0","0.0",,"16.7","5.6",,,"  180","  160","4.5","7.6","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-19","4.1",,,," 1541","0.0",,"0.0","0.0",,"22.8","10.6",,,"  170","  170","9.4","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-20","2.8",,,," 1603","0.0",,"0.0","0.0",,"20.6","11.1",,,"   60","   60","7.6","9.8",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-21","4.6",,,," 1713","8.1",,"0.0","0.0",,"15.0","8.3",,,"  300","  290","11.2","15.7",,,"    1",,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-22","4.7",,,," 0708","49.0",,"0.0","0.0",,"7.8","14.4",,,"  130","  120","8.9","13.0","    1",,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-23","4.1",,,," 1257","10.2",,"0.0","0.0",,"10.6","5.0",,,"  190","  190","9.8","13.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-24","3.0",,,," 1451","0.0",,"0.0","0.0",,"10.6","5.6",,,"  270","  260","6.7","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-25","3.9",,,," 1635","0.0",,"0.0","0.0",,"20.0","3.9",,,"  220","  220","8.9","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-26","5.4",,,," 1634","0.0",,"0.0","0.0",,"20.0","3.3",,,"  320","  320","13.4","18.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-27","3.5",,,," 0852","0.0",,"0.0","0.0",,"8.9","0.6",,,"  320","  330","8.9","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-28","0.8",,,," 1302","0.0",,"0.0","0.0",,"12.2","-1.1",,,"  260","  230","4.5","5.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-29","1.0",,,," 0950","0.0",,"0.0","0.0",,"20.0","1.7",,,"  200","  240","4.5","6.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-30","3.3",,,," 1425","0.0",,"0.0","0.0",,"23.3","6.7",,,"  180","  170","8.1","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-10-31","1.6",,,," 0010","0.0",,"0.0","0.0",,"22.8","13.3",,,"  200","  190","5.8","7.2",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-01","0.4",,,," 1737","0.0",,"0.0",,,"20.6","9.4",,,"   80","   70","3.6","4.5","    1","    1",,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-02","2.7",,,," 1351","0.0",,"0.0","0.0",,"23.9","8.9",,,"  210","  190","8.9","10.7","    1","    1",,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-03","5.2",,,," 1514","0.0",,"0.0","0.0",,"25.0","13.9",,,"  200","  210","10.7","13.4",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-04","5.7",,,," 1604","0.0",,"0.0","0.0",,"22.8","13.9",,,"  170","  170","10.7","13.9",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-05","7.2",,,," 1932","9.7",,"0.0","0.0",,"22.8","12.8",,,"  190","  130","13.0","17.9","    1",,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-06","6.3",,,," 1244","14.2",,"0.0","0.0",,"13.9","4.4",,,"  240","  210","12.5","17.4","    1",,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-07","5.7",,,," 0935","0.0",,"0.0","0.0",,"13.9","2.8",,,"  290","  310","11.2","14.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-08","5.1",,,," 1030","0.0",,"0.0","0.0",,"3.9","0.6",,,"  330","  330","8.9","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-09","2.3",,,," 0029","0.0",,"0.0","0.0",,"7.2","-1.1",,,"  330","  330","6.7","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-10","4.4",,,," 0903","2.3",,"0.0","0.0",,"6.7","2.2",,,"   90","  110","7.2","10.3","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-11","3.1",,,," 1246","10.2",,"0.0","0.0",,"10.0","5.6",,,"  120","  170","7.2","8.9","    1",,"    1",,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-12","2.2",,,," 1033","0.0",,"0.0","0.0",,"8.9","4.4",,,"  200","  340","4.5","7.2","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-13","5.4",,,," 1452","0.0",,"0.0","0.0",,"15.6","6.7",,,"  210","  200","12.5","16.1",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-14","4.8",,,," 1315","0.0",,"0.0","0.0",,"13.3","6.1",,,"  330","  330","11.2","16.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-15","4.9",,,," 0113","0.0",,"0.0","0.0",,"3.9","0.0",,,"  320","  330","10.7","16.1",,,,"    1",,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-16","3.5",,,," 1451","0.0",,"0.0","0.0",,"14.4","0.0",,,"   30","  320","7.2","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-17","2.8",,,," 1544","0.0",,"0.0","0.0",,"6.7","-0.6",,,"  320","  310","6.3","8.1",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-18","3.0",,,," 1719","0.0",,"0.0","0.0",,"6.1","-2.8",,,"  170","  180","6.3","8.1",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-19","3.9",,,," 2225","0.0",,"0.0","0.0",,"18.3","2.2",,,"   10","  360","9.8","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-20","5.6",,,," 1339","0.0",,"0.0","0.0",,"5.0","-3.3",,,"  350","  340","10.7","15.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-21","2.6",,,," 2245","0.0",,"0.0","0.0",,"1.7","-7.8",,,"  170","  180","5.4","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-22","4.7",,,," 1200","0.0",,"0.0","0.0",,"10.6","0.0",,,"  200","  200","9.8","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-23","3.7",,,," 2303","0.0",,"0.0","0.0",,"13.9","1.1",,,"  300","  310","8.1","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-24","3.1",,,," 0041","0.0",,"0.0","0.0",,"12.2","0.0",,,"  310","  320","8.1","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-25","1.3",,,," 1537","0.0",,"0.0","0.0",,"10.6","-1.1",,,"   90","  100","4.0","5.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-26","0.1",,,," 1551","0.0",,"0.0","0.0",,"15.0","-2.2",,,"  320","  310","2.7","3.1","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-27","1.3",,,," 1746","0.0",,"0.0","0.0",,"13.9","-1.7",,,"   10","   10","6.7","8.9","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-28","0.9",,,," 1537","0.0",,"0.0","0.0",,"6.1","3.3",,,"   50","   50","3.6","4.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-29","1.2",,,," 0134","5.1",,"0.0","0.0",,"5.0","-0.6",,,"  360","  350","3.6","4.0","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-11-30","5.2",,,," 1910","1.5",,"0.0","0.0",,"0.0","-0.6",,,"  320","  330","8.9","11.6","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-01","4.0",,,," 0423","0.0",,"0.0","0.0",,"0.0","-2.2",,,"  320","  330","8.9","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-02","5.5",,,," 1154","0.0",,"0.0","0.0",,"11.1","-2.2",,,"  210","  200","10.7","14.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-03","3.9",,,," 1158","0.0",,"0.0","0.0",,"7.2","-5.0",,,"  360","  340","10.7","13.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-04","2.9",,,," 1439","0.0",,"0.0","0.0",,"0.6","-7.2",,,"  320","  300","6.3","8.1",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-05","4.9",,,," 2303","0.0",,"0.0","0.0",,"2.8","-7.8",,,"  230","  230","9.4","12.5",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-06","4.6",,,," 1328","0.0",,"0.0","0.0",,"6.1","-4.4",,,"  330","  320","9.8","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-07","3.0",,,," 1033","0.0",,"0.0","0.0",,"8.9","-6.1",,,"  190","  150","7.2","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-08","5.0",,,," 2224","0.0",,"0.0","0.0",,"15.6","6.1",,,"  200","  190","9.8","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-09","6.4",,,," 1200","4.6",,"25.0","25.0",,"13.9","-6.1",,,"  360","  360","11.2","14.3","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-10","1.0",,,," 0021","0.0",,"0.0","0.0",,"1.1","-10.6",,,"  360","  360","7.2","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-11","1.5",,,," 2153","0.5",,"0.0","0.0",,"7.8","-5.6",,,"  360","  350","4.0","6.3","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-12","3.0",,,," 2137","0.0",,"0.0","0.0",,"7.2","-1.1",,,"  190","  170","6.7","8.1","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-13","8.6",,,," 1712","0.0",,"0.0","0.0",,"13.3","4.4",,,"  190","  200","14.3","20.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-14","8.3",,,," 0438","0.3",,"25.0","25.0",,"15.6","-13.3",,,"  190","  180","16.5","24.6",,,,"    1",,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-15","3.7",,,," 0115","0.0",,"0.0","0.0",,"-11.7","-16.1",,,"  300","  310","8.1","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-16","3.4",,,," 1027","5.6",,"76.0","76.0",,"-9.4","-12.2",,,"   70","   90","7.6","9.4","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-17","1.2",,,," 1738","0.0",,"0.0","76.0",,"-6.1","-12.8",,,"   80","   70","4.5","5.4","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-18","2.6",,,," 1950","3.6",,"3.0","51.0",,"0.0","-8.3",,,"   80","  100","5.8","6.7","    1",,"    1",,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-19","4.2",,,," 0414","0.0",,"0.0","0.0",,"7.8","-5.0",,,"  270","  260","13.4","20.1","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-20","5.1",,,," 1338","0.0",,"0.0","0.0",,"-3.3","-15.6",,,"  320","  330","9.8","13.4","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-21","5.1",,,," 1225","0.0",,"0.0","0.0",,"-11.1","-17.2",,,"  310","  290","10.7","14.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-22","3.2",,,," 2335","0.0",,"0.0","0.0",,"-3.9","-17.2",,,"  160","  150","8.1","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-23","5.3",,,," 0909","0.8",,"0.0","0.0",,"1.1","-4.4",,,"  190","  190","11.2","15.7","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-24","3.4",,,," 0736","0.8",,"38.0","51.0",,"1.1","-9.4",,,"  300","  320","7.6","10.7","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-25","3.3",,,," 2317","0.0",,"0.0",,,"7.8","-8.9",,,"  180","  170","8.9","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-26","5.5",,,," 1203","0.0",,"0.0",,,"18.9","7.8",,,"  190","  190","10.3","14.3",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-27","4.9",,,," 0452","24.9",,"0.0","0.0",,"18.9","-3.3",,,"  260","  270","19.7","26.8","    1",,"    1",,,,"    1",,"    1"
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-28","3.0",,,," 1630","0.0",,"0.0","0.0",,"8.9","-4.4",,,"  220","  230","7.2","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-29","2.0",,,," 0913","0.0",,"0.0","0.0",,"13.9","1.7",,,"  240","  250","4.5","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-30","5.5",,,," 2020","0.0",,"0.0","0.0",,"12.2","-3.3",,,"  330","  330","13.9","23.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008-12-31","3.1",,,," 2344","0.0",,"0.0","0.0",,"-0.6","-8.3",,,"  150","  130","8.9","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-01","3.7",,,," 1027","0.0",,"0.0","0.0",,"6.7","-3.3",,,"  210","  240","9.4","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-02","1.6",,,," 1101","0.0",,"0.0","0.0",,"10.0","-2.2",,,"  140","  130","5.4","7.2","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-03","4.7",,,," 1812","0.0",,"0.0","0.0",,"18.3","-4.4",,,"  310","  310","10.7","13.9",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-04","4.1",,,," 0441","0.0",,"0.0","0.0",,"-2.2","-9.4",,,"  330","  340","8.9","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-05","2.0",,,," 1839","0.0",,"0.0","0.0",,"1.7","-6.1",,,"  130","  130","5.4","6.7",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-06","1.7",,,," 1342","0.0",,"0.0","0.0",,"3.3","-3.3",,,"  260","  190","4.0","5.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-07","2.8",,,," 1012","0.0",,"0.0","0.0",,"5.0","-2.2",,,"  290","  290","6.7","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-08","2.3",,,," 0338","0.0",,"0.0","0.0",,"2.8","-8.3",,,"  330","  340","6.3","8.1",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-09","4.4",,,," 1917","0.0",,"0.0","0.0",,"16.7","-2.2",,,"  360","  350","9.8","13.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-10","4.1",,,," 0126","0.0",,"0.0","0.0",,"-0.6","-6.1",,,"  330","  330","8.9","13.4",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-11","2.6",,,," 1504","0.0",,"0.0","0.0",,"7.8","-5.0",,,"  310","  330","6.7","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-12","4.7",,,," 1628","0.0",,"0.0","0.0",,"8.3","-9.4",,,"  320","  320","11.6","17.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-13","4.6",,,," 0033","0.0",,"0.0","0.0",,"8.3","-14.4",,,"  220","  330","9.8","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-14","5.7",,,," 0828","0.0",,"0.0","0.0",,"3.9","-15.0",,,"  330","  330","13.4","17.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-15","2.7",,,," 0007","0.0",,"0.0","0.0",,"-10.0","-18.9",,,"  350","   10","6.3","8.1",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-16","3.0",,,," 1011","2.3",,"25.0","25.0",,"-4.4","-14.4",,,"  210","  170","6.3","8.9",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-17","3.7",,,," 1340","0.0",,"0.0","0.0",,"7.2","-6.7",,,"  310","  320","8.1","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-18","4.1",,,," 2351","0.0",,"0.0","0.0",,"9.4","-0.6",,,"  360","  340","10.3","13.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-19","5.2",,,," 0007","0.0",,"0.0","0.0",,"1.7","-5.0",,,"   10","  350","11.2","16.1",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-20","3.4",,,," 0007","0.0",,"0.0","0.0",,"-1.1","-5.0",,,"  350","  340","8.9","13.0",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-21","2.2",,,," 0039","0.0",,"0.0","0.0",,"8.9","-5.0",,,"  240","  220","5.4","6.7",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-22","1.3",,,," 1208","0.0",,"0.0","0.0",,"17.2","-3.9",,,"  220","  230","6.3","8.1","    1",,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-23","5.9",,,," 1658","0.0",,"0.0","0.0",,"2.8","-11.1",,,"  360","  360","11.2","16.1",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-24","3.5",,,," 0245","0.0",,"0.0","0.0",,"-5.0","-14.4",,,"  360","  340","8.9","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-25","4.1",,,," 1626","0.0",,"0.0","0.0",,"-6.7","-9.4",,,"   50","   20","5.8","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-26","4.2",,,," 1924","0.0",,"0.0","0.0",,"-7.8","-9.4",,,"   40","   30","6.7","8.9",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-27","3.8",,,," 0626","0.0",,"0.0","0.0",,"-8.3","-10.6",,,"   30","   30","7.2","8.1",,,,,,,"    1",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2009-01-28","3.4",,,," 1054","0.0",,"0.0","0.0",,"2.2","-12.2",,,"  210","  210","8.1","11.2","    1",,,,,,"    1",,
